Name,Label,URL,Latitude,Longitude
St Thomas's,,,NA,NA
St Vincent,Saint Vincent and the Grenadines,https://www.wikidata.org/wiki/Q757,13.16666667,-61.23333333
St. Andrew's,St Andrews,https://www.wikidata.org/wiki/Q207736,56.33888889,-2.798888889
St. Andrews,St Andrews,https://www.wikidata.org/wiki/Q207736,56.33888889,-2.798888889
St. Boswell's Green,Newtown St Boswells,https://www.wikidata.org/wiki/Q917255,55.57722222,-2.673055556
St. Boswells,St. Boswells railway station,https://www.wikidata.org/wiki/Q30587992,55.5772,-2.6724
St. Helena,Saint Helena,https://www.wikidata.org/wiki/Q34497,-15.95,-5.716666667
St. Monance,St Monans,https://www.wikidata.org/wiki/Q1011963,56.206,-2.76658
St. Ninian's,St Ninian's Isle,https://www.wikidata.org/wiki/Q3463057,59.9723,-1.34797
St. Ninians,St Ninian's Isle,https://www.wikidata.org/wiki/Q3463057,59.9723,-1.34797
Stagehall,,,NA,NA
Stamford,Stamford,https://www.wikidata.org/wiki/Q1000662,52.6556,-0.4837
Stanley,Stanley,https://www.wikidata.org/wiki/Q924360,54.867,-1.692
Steam-boats departures from the Broomielaw and passage boats at Port-Dundas and Port-Eglinton,,,NA,NA
Stenton,Stenton,https://www.wikidata.org/wiki/Q7607936,55.95,-2.6
Sterling,Stirling,https://www.wikidata.org/wiki/Q182923,56.11944444,-3.935833333
Stevenson,Stevenston,https://www.wikidata.org/wiki/Q2376078,55.63333333,-4.766666667
Stevenston,Stevenston,https://www.wikidata.org/wiki/Q2376078,55.63333333,-4.766666667
Stewartfield,"Stewartfield, East Kilbride",https://www.wikidata.org/wiki/Q7615993,56.6,-3.68333
Stewarton,Stewarton,https://www.wikidata.org/wiki/Q7616000,55.415,-5.64222
Stirling,Stirling,https://www.wikidata.org/wiki/Q182923,56.11944444,-3.935833333
Stobo,Stobo Castle,https://www.wikidata.org/wiki/Q7617794,55.6165,-3.3146
Stobo Castle,Stobo Castle,https://www.wikidata.org/wiki/Q7617794,55.6165,-3.3146
Stobs Castle,Stobs Castle,https://www.wikidata.org/wiki/Q17847342,55.3696,-2.78044
Stockbridge,"Stockbridge, Edinburgh",https://www.wikidata.org/wiki/Q7617942,55.9588,-3.21016
Stonehaven,Stonehaven,https://www.wikidata.org/wiki/Q1002177,56.96,-2.21
Stoneheaven,Stonehaven,https://www.wikidata.org/wiki/Q1002177,56.96,-2.21
Stonehouse,Stonehouse,https://www.wikidata.org/wiki/Q7619236,55.6968,-3.98239
Stoneykirk,Stoneykirk,https://www.wikidata.org/wiki/Q7619443,54.817,-4.983
Stornoway,Stornoway,https://www.wikidata.org/wiki/Q165845,58.209,-6.387
Stow,Skaw,https://www.wikidata.org/wiki/Q598075,60.8259,-0.79371
Stowe,Skaw,https://www.wikidata.org/wiki/Q598075,60.8259,-0.79371
Strachan,"Strachan, Aberdeenshire",https://www.wikidata.org/wiki/Q7620846,57.0205,-2.53855
Strachur,Strachur,https://www.wikidata.org/wiki/Q7620870,56.1664,-5.0675
Straiton,Straiton,https://www.wikidata.org/wiki/Q7621158,55.3114,-4.5515
Stramaer,Stranraer,https://www.wikidata.org/wiki/Q1001935,54.90138889,-5.035
Stranraer,Stranraer,https://www.wikidata.org/wiki/Q1001935,54.90138889,-5.035
Stransay,Stronsay,https://www.wikidata.org/wiki/Q1758466,59.11666667,-2.6
Strathaven,Strathaven,https://www.wikidata.org/wiki/Q1013550,55.68,-4.069
Strathblane,Strathblane,https://www.wikidata.org/wiki/Q1010547,55.9865,-4.30613
Strathdon,Strathdon,https://www.wikidata.org/wiki/Q3982,57.1996,-3.07574
Strathmiglo,Strathmiglo,https://www.wikidata.org/wiki/Q1011984,56.2768,-3.27095
Strathpeffer,Strathpeffer,https://www.wikidata.org/wiki/Q1011526,57.52,-4.51
Strichen,Strichen,https://www.wikidata.org/wiki/Q1009989,57.5865,-2.0904
Stromness,Stromness,https://www.wikidata.org/wiki/Q839556,58.96,-3.3
Stromness (Orkney),Stromness,https://www.wikidata.org/wiki/Q839556,58.96,-3.3
Stroness,Stromness,https://www.wikidata.org/wiki/Q839556,58.96,-3.3
Stronsay,Stronsay,https://www.wikidata.org/wiki/Q1758466,59.11666667,-2.6
Strontian,Strontian,https://www.wikidata.org/wiki/Q503042,56.683,-5.567
Struan,Struan,https://www.wikidata.org/wiki/Q975495,57.36,-6.45
Struy,Struy,https://www.wikidata.org/wiki/Q2101094,57.425,-4.66397
Surinam,Suriname,https://www.wikidata.org/wiki/Q730,4,-56
Sutherland,Sutherland,https://www.wikidata.org/wiki/Q1061313,58.25,-4.5
Swan River,,,NA,NA
Sweden,Sweden,https://www.wikidata.org/wiki/Q34,61,15
Swift,,,NA,NA
Swinton,"Swinton, Scottish Borders",https://www.wikidata.org/wiki/Q7658777,55.719,-2.26
Switerland,Switzerland,https://www.wikidata.org/wiki/Q39,45.93692,7.86677
Switzerland,Switzerland,https://www.wikidata.org/wiki/Q39,45.93692,7.86677
Symington,Symington,https://www.wikidata.org/wiki/Q12070430,55.5496,-4.56254
Tain,Tain,https://www.wikidata.org/wiki/Q1020220,57.8118,-4.0567
Tamnavoulan,"Tomnavoulin, River Livet, Bridge Of Livet",https://www.wikidata.org/wiki/Q17826804,57.3239,-3.31109
Tarbert,Tarbert,https://www.wikidata.org/wiki/Q3130032,55.8628,-5.41143
Tarbet,"Tarbet, Argyll",https://www.wikidata.org/wiki/Q596798,56.203,-4.717
Tarbolion,Tarbolton,https://www.wikidata.org/wiki/Q1011743,55.5132,-4.4866
Tarbolton,Tarbolton,https://www.wikidata.org/wiki/Q1011743,55.5132,-4.4866
Tarland,Tarland,https://www.wikidata.org/wiki/Q1009829,57.1333,-2.86667
Tarves,Tarves,https://www.wikidata.org/wiki/Q1008921,57.3667,-2.21667
Tayinloan,Tayinloan,https://www.wikidata.org/wiki/Q212090,55.6572,-5.66472
Taynloane,Tayinloan,https://www.wikidata.org/wiki/Q212090,55.6572,-5.66472
Temple,,,NA,NA
Teviothead,Teviothead,https://www.wikidata.org/wiki/Q3778586,55.3399,-2.93963
Thornhill,"Thornhill, Stirling",https://www.wikidata.org/wiki/Q7796432,56.1694,-4.15166
Thornhill North,"Thornhill, Stirling",https://www.wikidata.org/wiki/Q7796432,56.1694,-4.15166
Thornhill South,"Thornhill, Stirling",https://www.wikidata.org/wiki/Q7796432,56.1694,-4.15166
"Thornhill, North","Thornhill, Stirling",https://www.wikidata.org/wiki/Q7796432,56.1694,-4.15166
"Thornhill, South","Thornhill, Stirling",https://www.wikidata.org/wiki/Q7796432,56.1694,-4.15166
Thornton,Thorntonloch,https://www.wikidata.org/wiki/Q31096754,55.95918,-2.40023
Thornton-loch,Thorntonloch,https://www.wikidata.org/wiki/Q31096754,55.95918,-2.40023
Thurso,Thurso,https://www.wikidata.org/wiki/Q526576,58.59611111,-3.521111111
Tillcoultry,Tillicoultry,https://www.wikidata.org/wiki/Q1021170,56.1533,-3.74194
Tillery,Tillery House,https://www.wikidata.org/wiki/Q17780479,57.2964,-2.14268
Tillicoultry,Tillicoultry,https://www.wikidata.org/wiki/Q1021170,56.1533,-3.74194
Tiree,Tiree,https://www.wikidata.org/wiki/Q511617,56.51666667,-6.816666667
Tobago,Tobago,https://www.wikidata.org/wiki/Q185111,11.25,-60.667
Tobermory,Tobermory,https://www.wikidata.org/wiki/Q416901,56.62,-6.07
Tomintoul,Tomintoul,https://www.wikidata.org/wiki/Q1236329,57.2508,-3.37807
Tongue,"Tongue, Highland",https://www.wikidata.org/wiki/Q2679573,58.4784,-4.41799
Torpheehen,Torphichen,https://www.wikidata.org/wiki/Q1010322,55.9333,-3.65
Torphichen,Torphichen,https://www.wikidata.org/wiki/Q1010322,55.9333,-3.65
Torrance,"Torrance, East Dunbartonshire",https://www.wikidata.org/wiki/Q1907087,55.9406,-4.21083
Torry-burn,Torryburn,https://www.wikidata.org/wiki/Q3995788,56.05,-3.55
Torryburn,Torryburn,https://www.wikidata.org/wiki/Q3995788,56.05,-3.55
Tortola,Tortola,https://www.wikidata.org/wiki/Q827604,18.41666667,-64.58333333
Towie,Towie,https://www.wikidata.org/wiki/Q7829854,57.2,-2.93528
Tranent,Tranent,https://www.wikidata.org/wiki/Q1011336,55.9447,-2.95417
Traquair,Traquair,https://www.wikidata.org/wiki/Q7835684,55.6,-3.06667
Trinidad,Trinidad,https://www.wikidata.org/wiki/Q128323,10.46055556,-61.24861111
Troon,Troon,https://www.wikidata.org/wiki/Q1021167,55.5,-4.6
Tullabody,Tullibody,https://www.wikidata.org/wiki/Q971957,56.1354,-3.83641
Tullich,Tullich,https://www.wikidata.org/wiki/Q7852183,57.0639,-3.00583
Tullymete,No label defined,https://www.wikidata.org/wiki/Q758615,56.64953,-3.625829
Tullynesse,Tullynessle,https://www.wikidata.org/wiki/Q7852284,57.2647,-2.73417
Turkey,Turkey,https://www.wikidata.org/wiki/Q43,39,36
Turriff,Turriff,https://www.wikidata.org/wiki/Q1016738,57.539,-2.46114
Tweedsmuir,Tweedsmuir,https://www.wikidata.org/wiki/Q7857496,55.5,-3.41667
Tyndrum,Tyndrum,https://www.wikidata.org/wiki/Q3250464,56.4352,-4.71009
Tyningham,Tyninghame Bridge,https://www.wikidata.org/wiki/Q17793262,55.9982,-2.62194
Tyree,Tiree,https://www.wikidata.org/wiki/Q511617,56.51666667,-6.816666667
Udney,Udny Castle,https://www.wikidata.org/wiki/Q14943737,57.3315,-2.1973
Udny,Udny Castle,https://www.wikidata.org/wiki/Q14943737,57.3315,-2.1973
Ullapool,Ullapool,https://www.wikidata.org/wiki/Q996526,57.89861111,-5.160277778
Ullyeasaund,Ollaberry,https://www.wikidata.org/wiki/Q7088252,60.5,-1.35
Ulva,Ulva,https://www.wikidata.org/wiki/Q496415,56.475,-6.2
Ulverstone,Ulverston,https://www.wikidata.org/wiki/Q979357,54.193,-3.09
Unachan,Spean Bridge,https://www.wikidata.org/wiki/Q1026775,56.8912,-4.92154
United States,United States of America,https://www.wikidata.org/wiki/Q30,40,-100
United States of America,United States of America,https://www.wikidata.org/wiki/Q30,40,-100
Uphall,Uphall,https://www.wikidata.org/wiki/Q12125205,55.9309,-3.5077
Uphall Airdrie,Uphall,https://www.wikidata.org/wiki/Q12125205,55.9309,-3.5077
Urquhart,"Urquhart, Moray",https://www.wikidata.org/wiki/Q7901102,57.6333,-3.18333
Valleyfield,Valleyfield,https://www.wikidata.org/wiki/Q1011627,56.0629,-3.6017
Van Diemen's Land,Tasmania,https://www.wikidata.org/wiki/Q34366,-42,147
Vigo,Vigo,https://www.wikidata.org/wiki/Q8745,42.23333333,-8.716666667
Wakefield,Wakefield,https://www.wikidata.org/wiki/Q216638,53.6801,-1.492
Walls,Walls,https://www.wikidata.org/wiki/Q2816645,60.23,-1.56
Walston,Walston,https://www.wikidata.org/wiki/Q7963875,55.7,-3.5
Wanlockhead,Wanlockhead,https://www.wikidata.org/wiki/Q1670511,55.397,-3.777
Warrington,"Hatton, Warrington",https://www.wikidata.org/wiki/Q5682132,53.338,-2.604
Warthill,Warthill,https://www.wikidata.org/wiki/Q2338269,53.9913,-0.9695
Waterside,East Ayrshire,https://www.wikidata.org/wiki/Q209135,55.5,-4.25
Watten,"Watten, Highland",https://www.wikidata.org/wiki/Q2726131,58.4753,-3.3008
Weems,Weem,https://www.wikidata.org/wiki/Q1061318,56.6257,-3.88739
Wemyss,Wemyss Castle,https://www.wikidata.org/wiki/Q7982215,56.1442,-3.0808
Wemyss East,East Wemyss,https://www.wikidata.org/wiki/Q1010166,56.1611,-3.06424
Wemyss West,West Wemyss,https://www.wikidata.org/wiki/Q282073,56.1333,-3.08333
Wesfield,Torphichen,https://www.wikidata.org/wiki/Q1010322,55.9333,-3.65
West Calder,West Calder,https://www.wikidata.org/wiki/Q1011751,55.852,-3.56854
West Highlands,,,NA,NA
West Indies,West Indies,https://www.wikidata.org/wiki/Q669037,21.98333333,-79.03333333
West Kilbride,West Kilbride,https://www.wikidata.org/wiki/Q1010320,55.6966,-4.8576
West Linton,West Linton,https://www.wikidata.org/wiki/Q1011845,55.7526,-3.3554
West Lothian,West Lothian,https://www.wikidata.org/wiki/Q204940,55.91666667,-3.5
West of England,,,NA,NA
West of Scotland,,,NA,NA
West Quarter,,,NA,NA
West Tarbert,West Loch Tarbert,https://www.wikidata.org/wiki/Q3777170,57.927,-6.935
Westandwick,Wick,https://www.wikidata.org/wiki/Q1012502,58.454,-3.089
Wester Dudding,Duddingston,https://www.wikidata.org/wiki/Q3715916,55.9416,-3.14673
Weston,,,NA,NA
Westray,Westray,https://www.wikidata.org/wiki/Q1506018,59.3,-3
Wetherby,Wetherby,https://www.wikidata.org/wiki/Q817481,53.9275,-1.383888889
Weymss,Wemyss Castle,https://www.wikidata.org/wiki/Q7982215,56.1442,-3.0808
Whitburn,Whitburn,https://www.wikidata.org/wiki/Q840684,55.8621,-3.68719
White Bank,,,NA,NA
White Castle,"White Castle, East Lothian",https://www.wikidata.org/wiki/Q7994518,55.90894,-2.61982
Whiteburn,Whitburn,https://www.wikidata.org/wiki/Q840684,55.8621,-3.68719
Whitehaugh,Camp Law Plantation,https://www.wikidata.org/wiki/Q31106364,55.63194,-3.16231
Whitehaven,Whitehaven,https://www.wikidata.org/wiki/Q1012481,54.548,-3.5855
"Whitehaven, via Stranraer",Whitehaven,https://www.wikidata.org/wiki/Q1012481,54.548,-3.5855
Whitehouse,Alford,https://www.wikidata.org/wiki/Q2638187,57.23,-2.71
Whithorn,Isle of Whithorn,https://www.wikidata.org/wiki/Q6084068,54.697,-4.36
Whittingham,"Whittingham, Northumberland",https://www.wikidata.org/wiki/Q4338665,55.397,-1.899
Wick,Wick,https://www.wikidata.org/wiki/Q1012502,58.454,-3.089
Widowell,"Herston, Orkney",https://www.wikidata.org/wiki/Q15059276,58.80833333,-3.00361111
Wigan,Wigan,https://www.wikidata.org/wiki/Q208143,53.54472222,-2.631666667
Wiggan,Wigan,https://www.wikidata.org/wiki/Q208143,53.54472222,-2.631666667
Wigton,Wigton,https://www.wikidata.org/wiki/Q2227457,54.823,-3.159
Wigton (Cumberland),Wigton,https://www.wikidata.org/wiki/Q2227457,54.823,-3.159
Wigton (Galloway),Wigtown,https://www.wikidata.org/wiki/Q1017196,54.8675,-4.443888889
Wigtown,Wigtown,https://www.wikidata.org/wiki/Q1017196,54.8675,-4.443888889
Wilsonton,Wilsontown Ironworks,https://www.wikidata.org/wiki/Q8023306,55.7791,-3.67264
Wilsontown,Wilsontown Ironworks,https://www.wikidata.org/wiki/Q8023306,55.7791,-3.67264
Wilton,Wilton,https://www.wikidata.org/wiki/Q8023349,NA,NA
Winchburg,Winchburgh,https://www.wikidata.org/wiki/Q1009920,55.9597,-3.46417
Windygates,Windygates,https://www.wikidata.org/wiki/Q1468840,56.1927,-3.05441
Wishaw,"Wishaw, Warwickshire",https://www.wikidata.org/wiki/Q1864300,52.549,-1.741
Wishawton,Stewarton,https://www.wikidata.org/wiki/Q1011948,55.68,-4.515
Wishawtown,Wishaw,https://www.wikidata.org/wiki/Q2305226,55.774,-3.91892
Wiston,,,NA,NA
Woodhall,,,NA,NA
Woodhouse,Woodhouse,https://www.wikidata.org/wiki/Q8032747,52.7336,-1.20167
Woodside,Woodside,https://www.wikidata.org/wiki/Q8033303,57.1708,-2.1252
Wooler,Wooler,https://www.wikidata.org/wiki/Q2663783,55.5461,-2.0166
Worcester,Worcester,https://www.wikidata.org/wiki/Q1646181,52.19111111,-2.222222222
Workington,Workington,https://www.wikidata.org/wiki/Q1538358,54.6365,-3.5549
Yair,"Yair, Scottish Borders",https://www.wikidata.org/wiki/Q8046974,55.586,-2.8695
Yarrow,"Yarrow, Scottish Borders",https://www.wikidata.org/wiki/Q23463599,55.539,-3.018
Yetholm,Yetholm,https://www.wikidata.org/wiki/Q8053024,55.5472,-2.27361
York,York,https://www.wikidata.org/wiki/Q42462,53.95,-1.083333333
TEMPLE,new_sas_01.xml,https://www.wikidata.org/wiki/Q7698408,NA,NA
NEWBATTLE,Newbattle,https://www.wikidata.org/wiki/Q15059253,55.86666667,-3.06666667
CRANSTON,"Cranston, Midlothian",https://www.wikidata.org/wiki/Q24197254,55.8792,-2.986
HERIOT,"Heriot, Scottish Borders",https://www.wikidata.org/wiki/Q5738573,55.75,-2.96667
INVERESK,Inveresk,https://www.wikidata.org/wiki/Q2731694,55.9366,-3.0468
STOW,Stow,https://www.wikidata.org/wiki/Q7620672,55.6918,-2.8621
NEWTON,"Newton, West Lothian",https://www.wikidata.org/wiki/Q10983637,55.9827,-3.4568
COCKPEN,,https://www.wikidata.org/wiki/Q17407801,,
CARRINGTON,"Carrington, Midlothian",https://www.wikidata.org/wiki/Q5046425,55.8328,-3.0903
EDINBURGH,,https://www.wikidata.org/wiki/Q6842577,,
ABERCORN,Abercorn,https://www.wikidata.org/wiki/Q2188248,55.98333333,-3.466666667
CARRIDEN,"Bo'ness, Carriden Brae, Carriden Parish Church",https://www.wikidata.org/wiki/Q17810523,56.0144,-3.57513
DALMENY,Dalmeny,https://www.wikidata.org/wiki/Q5211552,55.983,-3.37
ECCLESMACHAN,Ecclesmachan,https://www.wikidata.org/wiki/Q5332281,55.9467,-3.5091
WHITEKIRK AND TYNNINGHAME,Whitekirk and Tyninghame,https://www.wikidata.org/wiki/Q7996117,56.0257,-2.6486
WHITTINGHAM,Whittingehame,https://www.wikidata.org/wiki/Q7996886,55.95,-2.63333
GARVALD AND BARA,"Garvald, Garvald And Bara Parish Church, Manse",https://www.wikidata.org/wiki/Q17805084,55.9294,-2.65739
SALTON,Saltoun Parish Church,https://www.wikidata.org/wiki/Q7406187,55.90113056,-2.842088889
YESTER,Yester,https://www.wikidata.org/wiki/Q31096634,55.89195,-2.71213
SPOTT,"Spott, East Lothian",https://www.wikidata.org/wiki/Q7580105,55.9722,-2.52417
MORHAM,Morham,https://www.wikidata.org/wiki/Q6912091,55.9444,-2.71245
BOLTON,"Bolton, East Lothian",https://www.wikidata.org/wiki/Q3641915,55.9205,-2.79042
OLDHAMSTOCKS,Oldhamstocks,https://www.wikidata.org/wiki/Q7085672,55.926,-2.409
MERTON,Berwickshire,https://www.wikidata.org/wiki/Q786649,55.75,-2.5
ECCLES,"Eccles, Scottish Borders",https://www.wikidata.org/wiki/Q5332193,55.666,-2.375
WESTRUTHER,Westruther,https://www.wikidata.org/wiki/Q7989643,55.7333,-2.58333
CHANISELKIRK,Channelkirk,https://www.wikidata.org/wiki/Q23463345,55.7811,-2.8283
LONGFORMACUS,Longformacus,https://www.wikidata.org/wiki/Q3778589,55.8078,-2.49212
CRANSHAWS,Cranshaws,https://www.wikidata.org/wiki/Q5182255,55.85,-2.51667
ABBEY ST BATHANS,Abbey St Bathans,https://www.wikidata.org/wiki/Q3777601,55.852,-2.386
WHITSOME,Whitsome,https://www.wikidata.org/wiki/Q15059224,55.75,-2.21667
NENTHORN,Nenthorn,https://www.wikidata.org/wiki/Q25171648,55.6286,-2.5095
FOGO,"Fogo, Scottish Borders",https://www.wikidata.org/wiki/Q5464124,55.7318,-2.3008
POLWARTH,"Polwarth, Scottish Borders",https://www.wikidata.org/wiki/Q7226066,55.7445,-2.40775
LANG TON,"Langton, Old Parish Church Of St Cuthbert, Churchyard",https://www.wikidata.org/wiki/Q17840929,55.7655,-2.38035
FOULDEN,"Foulden, Scottish Borders",https://www.wikidata.org/wiki/Q5474186,55.7954,-2.1148
EDROM,Edrom,https://www.wikidata.org/wiki/Q5340265,55.79,-2.17
MORDINGTON,Mordington,https://www.wikidata.org/wiki/Q15059221,55.8,-2.08333333
LEGERWOOD,Legerwood,https://www.wikidata.org/wiki/Q10316900,55.6833,-2.66667
WILTON,,https://www.wikidata.org/wiki/Q8023349,,
ROBERTON,Roberton,https://www.wikidata.org/wiki/Q7351968,55.4194,-2.9006
SOUTHDEAN,Southdean,https://www.wikidata.org/wiki/Q7569266,55.3761,-2.5835
ST BOSWELL'S OR LESSUDDEN,St Boswells,https://www.wikidata.org/wiki/Q1002153,55.5708,-2.64583
MAXTON,"Maxton, Roxburghshire",https://www.wikidata.org/wiki/Q6796043,55.563,-2.6151
MAKERSTOUN,Makerstoun,https://www.wikidata.org/wiki/Q23463431,55.585549,-2.524281
SMALHOLM,Smailholm,https://www.wikidata.org/wiki/Q3486831,55.6167,-2.56667
LINTON,"Linton, Scottish Borders",https://www.wikidata.org/wiki/Q16911884,55.530357,-2.358792
YETHOLM,Town Yetholm,https://www.wikidata.org/wiki/Q7830026,55.545,-2.286
CRAILING,Crailing,https://www.wikidata.org/wiki/Q5181780,55.5,-2.5
HOUNAM,Hownam,https://www.wikidata.org/wiki/Q16845263,55.4657,-2.35187
HOBKIRK OR HOPEKIRK,Hobkirk,https://www.wikidata.org/wiki/Q5875070,55.39,-2.65414
ECKFORD,"Eckford, Scottish Borders",https://www.wikidata.org/wiki/Q5332897,55.5167,-2.46667
SPROUSTON,Sprouston,https://www.wikidata.org/wiki/Q23463534,55.609966,-2.389441
OXNAM,Oxnam,https://www.wikidata.org/wiki/Q15264904,55.45813889,-2.47722222
BEDRULE,Bedrule,https://www.wikidata.org/wiki/Q4879425,55.4546,-2.63148
MINTO,"Minto, Scottish Borders",https://www.wikidata.org/wiki/Q2468490,55.4739,-2.6872
KIRKTOUN,"Kirkton, Scottish Borders",https://www.wikidata.org/wiki/Q6415846,55.4166,-2.7291
EDNAM,Ednam,https://www.wikidata.org/wiki/Q5340110,55.6281,-2.4175
CAVERS,"Cavers, Scottish Borders",https://www.wikidata.org/wiki/Q5055077,55.4324,-2.7273
MOREBATTLE,Morebattle,https://www.wikidata.org/wiki/Q6911210,55.5167,-2.36667
STITCHELL,Stichill,https://www.wikidata.org/wiki/Q7616164,55.639,-2.458
ROXBURGH,Roxburghshire,https://www.wikidata.org/wiki/Q664892,55.5,-2.5
DRUMMELZIER,Drumelzier,https://www.wikidata.org/wiki/Q5309154,55.5939,-3.3726
"BROUGHTON, GLENHOLM, & KILBUCHO","Broughton, Glenholm and Kilbucho",https://www.wikidata.org/wiki/Q25248219,55.606846,-3.4082247
SKIRLING,,https://www.wikidata.org/wiki/Q28448202,,
MANNER,"Manor, Scottish Borders",https://www.wikidata.org/wiki/Q24971958,55.629286,-3.2401353
STOBO,Stobo Kirk,https://www.wikidata.org/wiki/Q7617796,55.6255,-3.29938
KIRKURD,Kirkurd,https://www.wikidata.org/wiki/Q25248218,55.684214,-3.3889174
NEWLANDS,"Newlands, Scottish Borders",https://www.wikidata.org/wiki/Q15059222,55.851,-2.187
MEGGET,Megget,https://www.wikidata.org/wiki/Q24884848,55.491571,-3.2629476
SELKIRK,Selkirkshire,https://www.wikidata.org/wiki/Q1247396,55.5,-3
TORTHORWALD,Torthorwald,https://www.wikidata.org/wiki/Q7827287,55.0892,-3.51447
TINWALD,"Tinwald, Dumfries and Galloway",https://www.wikidata.org/wiki/Q7808553,55.1183,-3.56417
KIRKMAHOE,,https://www.wikidata.org/wiki/Q20713711,,
KIRKMICHAEL,"Kirkmichael, Patna Road, Kirkmichael Parish Church",https://www.wikidata.org/wiki/Q17841598,55.3467,-4.61089
MORTON,"Morton, Old Parish Church",https://www.wikidata.org/wiki/Q17791459,55.0652,-3.04708
KIRKPATRICKJUXTA,"Kirkpatrick-juxta, Saint Patrick's Church",https://www.wikidata.org/wiki/Q17809007,55.2942,-3.44615
WAMPIIRAY,Newton Wamphray,https://www.wikidata.org/wiki/Q7020463,55.24,-3.396
APPLEGARTH,Applegarthtown,https://www.wikidata.org/wiki/Q4781340,55.14,-3.41
TUNDERGARTH,Tundergarth Parish Church,https://www.wikidata.org/wiki/Q17795078,55.1146,-3.29488
SAINT MUNGO,Annandale,https://www.wikidata.org/wiki/Q45846,55.2,-3.4
RUTHWELL,Ruthwell,https://www.wikidata.org/wiki/Q3453658,54.9934,-3.4076
CUMMERTREES,Cummertrees,https://www.wikidata.org/wiki/Q5194100,54.9833,-3.35
DORNOCK,Dornock,https://www.wikidata.org/wiki/Q5298138,54.983,-3.202
KIRKPATRICKFLEMING,Kirkpatrick-Fleming,https://www.wikidata.org/wiki/Q6415805,55.0242,-3.1348
HODDAM,Hoddom,https://www.wikidata.org/wiki/Q5875994,55.044,-3.311
DURISDEER,Durisdeer,https://www.wikidata.org/wiki/Q5316652,55.3154,-3.74214
GLENCAIRN,Glencairn,https://www.wikidata.org/wiki/Q5568223,55.1937,-3.87182
CAERLAVEROCK,Caerlaverock Parish Church And Churchyard,https://www.wikidata.org/wiki/Q17791349,55.0077,-3.52583
MIDDLEBIE,Middlebie,https://www.wikidata.org/wiki/Q6841703,55.07,-3.23
ESKDALEMUIR,Eskdalemuir,https://www.wikidata.org/wiki/Q1309761,55.269,-3.177
WESTERKIRK,Westerkirk Parish Churchyard,https://www.wikidata.org/wiki/Q17795669,55.2022,-3.08282
EWES,Dumfries and Galloway,https://www.wikidata.org/wiki/Q126514,55.07,-3.603
MOUSWALD,Mouswald,https://www.wikidata.org/wiki/Q20621187,55.04027778,-3.461111111
DRYFESDALE,"Dryfesdale, Dumfries and Galloway",https://www.wikidata.org/wiki/Q12056653,55.12,-3.357
KEIR,Keir,https://www.wikidata.org/wiki/Q6383793,55.219,-3.795
TYNRON,Tynron,https://www.wikidata.org/wiki/Q7860570,55.2162,-3.87825
PENPONT,Penpont,https://www.wikidata.org/wiki/Q7164556,55.232,-3.815
HUTTON AND CORRIE,"Boreland, Hutton And Corrie Parish Church And Churchyard",https://www.wikidata.org/wiki/Q17571282,55.2048,-3.30495
HOLYWOOD,,https://www.wikidata.org/wiki/Q20027860,,
DUMFRIES,Dumfriesshire,https://www.wikidata.org/wiki/Q1247384,55.16666667,-3.5
TWYNHOLM,Twynholm,https://www.wikidata.org/wiki/Q489551,54.8646,-4.08328
BORGUE,"Borgue, Dumfries and Galloway",https://www.wikidata.org/wiki/Q4945091,54.812,-4.134
TONGLAND,Tongland,https://www.wikidata.org/wiki/Q12071228,54.8637,-4.0307
BALMACLELLAN,Balmaclellan,https://www.wikidata.org/wiki/Q4852330,55.0878,-4.11278
KELLS,"Kells, Dumfries and Galloway",https://www.wikidata.org/wiki/Q12060976,55.0807,-4.1445
KELTON,"Kelton Parish Church, Burial-ground, Douglas Mausoleum",https://www.wikidata.org/wiki/Q17570700,54.9223,-3.93827
BALMAGHIE,Balmaghie,https://www.wikidata.org/wiki/Q4852332,54.975,-3.998
BUITTLE,Buittle,https://www.wikidata.org/wiki/Q4986712,54.942,-3.866
COLVEND AND SOUTHWICK,,https://www.wikidata.org/wiki/Q12055291,,
KIRKGUNZEON,Kirkgunzeon,https://www.wikidata.org/wiki/Q24993410,54.98333333,-3.76666667
TROQUEER,Troqueer,https://www.wikidata.org/wiki/Q7846280,55.0583,-3.60622
TERREGLKS,Terregles,https://www.wikidata.org/wiki/Q7703381,55.079,-3.676
KIRKPATRICKIRONGRAY,Irongray Church And Churchyard,https://www.wikidata.org/wiki/Q17808712,55.0986,-3.70171
LOCHRUTTON,"Lochrutton, Parish Church And Burial-ground",https://www.wikidata.org/wiki/Q17810274,55.0446,-3.70361
GIRTHON,Girthon Old Parish Church,https://www.wikidata.org/wiki/Q17570399,54.8557,-4.17383
KIRKMABRECK,,https://www.wikidata.org/wiki/Q36208438,,
RERRICK,Rerrick Old Churchyard And Church,https://www.wikidata.org/wiki/Q17792616,54.8001,-3.93032
ANWOTH,Anwoth,https://www.wikidata.org/wiki/Q4778094,54.878,-4.212
KIRKCUDBRIGHT,Kirkcudbrightshire,https://www.wikidata.org/wiki/Q17582096,55,-4
GLASSERTON,Glasserton,https://www.wikidata.org/wiki/Q5567153,54.72,-4.45
WHITHORN,Whithorn,https://www.wikidata.org/wiki/Q1788927,54.735,-4.416
