Source,Target,SourceLabel,TargetLabel,Name,Name_From_Loc,From_Loc_Address,Type,Subtype,Travel_Frequecy,Directory,Date,Travel_Cost,Capacity_Persons,Notes,X
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1009428,Glasgow,Drymen,,Miller's,King Street,Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q34779,Glasgow,Dumbarton,,Mr. Burn's,Bull Inn,Coach,,150,glasgowdirectory1799unse,1799,4s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q34779,Edinburgh,Dumbarton,,,,Post,,350,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q211950,Edinburgh,Dumfermline,,Paterson's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q211950,Edinburgh,Dumfermline,,Proudfoot's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q919147,Edinburgh,Dumfries,,Cameron's hotell,No. 2 Prince's street,Coach,Stage,150,postofficeannual18241825edin,1794,1l 4s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q919147,Edinburgh,Dumfries,,,,Post,,350,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q919147,Glasgow,Dumfries,,Miller's,King Street ,Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q614314,Edinburgh,Dumlane,,McPherson's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1002133,Edinburgh,Dunbar,,Gowan's,south back of Canongate,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1002133,Edinburgh,Dunbar,English Mail,,,Post,,350,postofficeannual18241825edin,1794,3,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q140090,Glasgow,Dunbarton,,Gow's; Drew's,Argyle Street,Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2464541,Edinburgh,Dunbeath,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q123709,Edinburgh,Dundee,,Duncan's,head of Guard close,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q123709,Edinburgh,Dundee,,Tivodale's,head of old Aslemblvel (?),Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q123709,Edinburgh,Dundee,,,,Post,,350,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q123709,Glasgow,Dundee,,Miller's; Boyle's ,King Street; Candlerigs,Carrier,,24,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q211950,Edinburgh,Dunfermline,,,,Post,,300,postofficeannual18241825edin,1794,2,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q211950,Glasgow,Dunfermline,,Weigh House,,Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q3041378,Edinburgh,Dunfyre,,Brown's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2891384,Edinburgh,Dunglass,,Gilchrist's,head of Canongate,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1265921,Edinburgh,Dunkeld,,Cunningham's,head of Todrick's wynd.,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1265921,Edinburgh,Dunkeld,,,,Post,,300,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1265921,Glasgow,Dunkeld,,Arthur's,High Street,Carrier,,uncertain,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q425611,Edinburgh,Dunse,,Lawson's,Cowgate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q425611,Edinburgh,Dunse,,Landel's,Cowgate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q425611,Edinburgh,Dunse,,Hislop's,Cowgate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q425611,Edinburgh,Dunse,English Mail,,,Post,,150,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q747568,Edinburgh,Dunvegan,,,,Post,,50,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2631587,Edinburgh,Dysart,,,,Post,,300,postofficeannual18241825edin,1794,3,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1010108,Edinburgh,Earlton,,Scot's,Candlemaker-row,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q27780046,Edinburgh,East Indies,,,,Post,,100,postofficeannual18241825edin,1794,7d,,,
https://www.wikidata.org/wiki/Q23436,,Edinburgh,Eastend,,Proudfoot's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1015818,Edinburgh,Ecclesechan,,,,Post,,350,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1015818,Edinburgh,Echelsichen,,Landel's,Cowgate head,Carrier,,uncertain,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q5336619,Edinburgh,Eddelston,,Beddie's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q5336619,Edinburgh,Eddelston,,Menzie's,Candlemaker-row,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh,,Mr. Bain's,"Dunbar's closs, Trongate",Coach,Mail,300,glasgowdirectory1799unse,1799,10s,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh,,Mr. Burn's,"Bull Inn, Argyll Street",Coach,Mail,300,glasgowdirectory1799unse,1799,10s,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh,True Briton,Mr. Bain's,"Dunbar's closs, Trongate",Coach,Mail,350,glasgowdirectory1799unse,1799,15s,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh,High Flyer,Mr. Burn's,"Bull Inn, Argyll Street",Coach,Mail,350,glasgowdirectory1799unse,1799,15s,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh,Telegraph,Mr. Gardner's,"Buck's Head Inn, Argyll Street",,,350,glasgowdirectory1799unse,1799,15s,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q23436,Glasgow,Edinburgh,,Watson's; Stobo's,"Gallowgate, a little east from the bridge, south side; nearly opposite the Guard House, Candlerigs",Carrier,,350,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q841074,Edinburgh,Elgin,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q5367828,Edinburgh,Elton,,,,Post,,150,postofficeannual18241825edin,1794,5,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q935339,Edinburgh,Ely,,Ferguson's,head of Kinloch's close,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,Falkirk,,McPherson's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,Falkirk,,Lawson's,Cowgate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,falkirk,,Johnston's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,falkirk,,Knight's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,Falkirk,,Hill's,Grass-market,Carrier,,100,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,Falkirk,,Robertson's Black-bull,,Coach,Stage,300,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,Falkirk,,Mrs. Warden's,Grass-market,Coach,Stage,350,postofficeannual18241825edin,1794,5s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q623687,Edinburgh,Falkirk,,,,Post,,350,postofficeannual18241825edin,1794,3,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q623687,Glasgow,Falkirk,,Allen's; Paterson's; Gentles'; Stobo's,"Candlerigs; first closs east from Candlerigs, Trongate; entry to St. Andrew's square from the Gallowgate; nearly opposite the Guardhouse, Candlerigs",Carrier,,100,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1012069,Edinburgh,Falkland,,Duncan's,head of Guard close,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1012069,Edinburgh,Falkland,,,,Post,,300,postofficeannual18241825edin,1794,3,,,
https://www.wikidata.org/wiki/Q23436,,Edinburgh,Fewels,,McFarlane's,Grass-market,Carrier,,"""one 2 week""",postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1026796,Glasgow,Fintry,,McEwan's,"High Street, opposite Duke Street",Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q234,Edinburgh,Flanders,,,,Post,,100,postofficeannual18241825edin,1794,7d,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011728,Edinburgh,Fochabers,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q996509,Edinburgh,Forfar,,,,Post,,150,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q23436,,Edinburgh,Forgendery,,Beddie's,Grass-market,Carrier,,"""one 2 week""",postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1010531,Edinburgh,Forres,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1012033,Edinburgh,Fort Augustus,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q848909,Edinburgh,Fort William,,McPherson's,Grass-market,Carrier,,uncertain,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q848909,Edinburgh,Fort William,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q848909,Glasgow,Fortwilliam,,Gow's,Argyle Street,Carrier,,12,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q142,Edinburgh,France,,,,Post,,100,postofficeannual18241825edin,1794,7d,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q138873,Edinburgh,Frasersburgh,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011189,Edinburgh,Fyvie,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1016925,Edinburgh,Galashiels,,Landel's,Cowgate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1016925,Edinburgh,Galashiels,,Archibald's,Candlemaker-row,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2342092,Edinburgh,Galloway,,Lawson's,Cowgate head,Carrier,,"""one 3 week""",postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q2342092,Glasgow,Galloway,,White's,"Cnrrie's closs, High Street",Carrier,,24,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q3997296,Glasgow,Galston,,Miller's,King Street,Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q17795970,Edinburgh,Garelton,,Carlisle's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,,Edinburgh,Gatehouse Fleet,,,,Post,,350,postofficeannual18241825edin,1794,5,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q183,Edinburgh,Germany ,,,,Post,,100,postofficeannual18241825edin,1794,7d,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1410,Edinburgh,Gibralter,,,,Post,,100,postofficeannual18241825edin,1794,2s1d,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q17544240,Edinburgh,Gifford Hall,,Carlisle's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q17544240,Edinburgh,Gifford Hall,,Keppey's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4138314,Edinburgh,Gilmerton,,Carlisle's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011787,Edinburgh,Girvan,,,,Post,,350,postofficeannual18241825edin,1794,5,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q1011787,Glasgow,Girvan,,Miller's,King Street,Carrier,,50,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1009694,Edinburgh,Glaffart,,Hill's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1026782,Edinburgh,Glames,,Duncan's,head of Guard close,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,McPherson's,Grass-market,Carrier,,350,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Proudfoot's,Grass-market,Carrier,,350,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Cuddie's,Grass-market,Coach,Stage,300,postofficeannual18241825edin,1794,10s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,McKay's,Grass-market,Coach,Stage,300,postofficeannual18241825edin,1794,10s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Lawson's,Cowgate head,Coach,Stage,300,postofficeannual18241825edin,1794,10s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Robertson's Black-bull,,Coach,Stage,300,postofficeannual18241825edin,1794,10s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Cameron's hotell,No. 2 Prince's street,Coach,Stage,300,postofficeannual18241825edin,1794,10s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Cameron's hotell,No. 2 Prince's street,Coach,"Stage, Diligence",300,postofficeannual18241825edin,1794,13s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Cameron's Cross,,Coach,"Stage, Mercantill",300,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,,,Post,,350,postofficeannual18241825edin,1794,3,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4093,Edinburgh,Glasgow,,Drysdal's,,Coach,"Stage, Diligence",600,postofficeannual18241825edin,1794,13s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1017187,Edinburgh,Glenluce,,,,Post,,350,postofficeannual18241825edin,1794,5,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1010396,Edinburgh,Grantown,,,,Post,,150,postofficeannual18241825edin,1794,6,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011691,Edinburgh,Greenlaw,,Hislop's,Cowgate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1011691,Edinburgh,Greenlaw,,,,Post,,150,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q217831,Glasgow,Greenock,,Mr. Bain's,"Dunbar's closs, Trongate",Coach,Patent,150,glasgowdirectory1799unse,1799,5s,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q217831,Glasgow,Greenock,,Mr. Bain's,"Dunbar's closs, Trongate",Coach,Mail,300,glasgowdirectory1799unse,1799,7s 6d,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q217831,Edinburgh,Greenock,,,,Post,,350,postofficeannual18241825edin,1794,4,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q217831,Glasgow,Greenock,,Stobo's; McEwan's,"nearly opposite the Guardhouse, Candlerigs; Brunswick street",Carrier,,350,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q217831,Glasgow,Greenock Rider,,Peter Walker,"Donald's closs, opposite the Tron steeple",Carrier,,150,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1010347,Edinburgh,Gullon,,Carlisle's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q1010347,Edinburgh,Gullon,,Keppey's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2281658,Edinburgh,Haddingron,English Mail,,,Post,,350,postofficeannual18241825edin,1794,2,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2281658,Edinburgh,Haddington,,Carlisle's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2281658,Edinburgh,Haddington,,Keppey's,Canongate head,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q2281658,Edinburgh,Haddington,,Sutherland's,the cross,Coach,Stage,300,postofficeannual18241825edin,1794,4s,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4131,Edinburgh,Hamilton,,Campbell's,Grass-market,Carrier,,50,postofficeannual18241825edin,1794,,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q4131,Glasgow,Hamilton,,Mr. Reid's,Gallowgate,Coach,,200,glasgowdirectory1799unse,1799,1s 6d,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q4131,Edinburgh,Hamilton,,,,Post,,350,postofficeannual18241825edin,1794,3,,,
https://www.wikidata.org/wiki/Q4093,https://www.wikidata.org/wiki/Q4131,Glasgow,Hamilton,,Reid's,"entry to St. Andrew's Square, from the Gallowgate",Carrier,,200,glasgowdirectory1799unse,1799,,,,
https://www.wikidata.org/wiki/Q23436,https://www.wikidata.org/wiki/Q407183,Edinburgh,Hawick,,Fisher's,Candlemaker-row,Carrier,,50,postofficeannual18241825edin,1794,,,,
